id,seq,is_moving,position,shape,orientation,velocity,type,heading,time_meas,ms_no,road_sec_id,fid,turn_type,category,time,road,event_name
256333488,280880922,1,"{""x"":317.9435,""y"":-325.11633,""z"":12.966781}","{""x"":5.4631543,""y"":1.9408699,""z"":1.5983576}",2.576239,17.612833,1,2.576239,1681366272099684,16813662720,0,2133,1,3,14:11:12,道路5,机动车超速
256285342,280880937,1,"{""x"":266.25574,""y"":-317.43637,""z"":12.708387}","{""x"":4.7671156,""y"":1.8304791,""z"":1.4348588}",-0.58335614,16.931892,1,-0.58335614,1681366273599663,16813662735,0,2136,1,1,14:11:13,道路4,机动车超速
255999219,280879747,1,"{""x"":-284.84473,""y"":50.512512,""z"":12.888405}","{""x"":4.5465856,""y"":1.8702488,""z"":1.3888466}",2.7015543,18.652098,1,2.7015543,1681366154599702,16813661545,0,80720,1,1,14:09:14,道路2,机动车超速
258448783,280891147,1,"{""x"":-113.09047,""y"":-395.21964,""z"":12.481934}","{""x"":4.8235807,""y"":1.8828964,""z"":1.4189453}",-0.40045154,19.819511,1,-0.40045154,1681367294599663,16813672945,0,81014,2,1,14:28:14,道路12,机动车超速
258515504,280891277,1,"{""x"":181.78154,""y"":-562.7365,""z"":12.8447275}","{""x"":4.9693437,""y"":2.1939554,""z"":1.6685594}",2.5728943,19.128744,1,2.5728943,1681367307599686,16813673075,0,80980,1,1,14:28:27,道路10,机动车超速
262224385,280908582,1,"{""x"":134.05962,""y"":-228.21303,""z"":13.585412}","{""x"":4.8684573,""y"":2.0694714,""z"":1.7790747}",-0.54462427,17.102993,1,-0.54462427,1681369038099751,16813690380,0,2089,1,1,14:57:18,道路3,机动车超速
257596411,280886612,1,"{""x"":96.90822,""y"":-201.11943,""z"":12.947561}","{""x"":4.647543,""y"":2.0328157,""z"":1.5789433}",-0.5900577,17.437304,1,-0.5900577,1681366841099840,16813668410,0,2089,1,1,14:20:41,道路3,机动车超速
262783872,280909617,1,"{""x"":2.1063318,""y"":-446.98547,""z"":13.029604}","{""x"":5.339576,""y"":2.0679023,""z"":1.8029897}",2.5846896,18.213533,1,2.5846896,1681369141599692,16813691415,0,2988,1,1,14:59:01,道路9,机动车超速
262581598,280909317,1,"{""x"":-380.36465,""y"":-287.07248,""z"":12.859375}","{""x"":5.1484146,""y"":2.0873694,""z"":1.5224609}",-0.37592828,16.778193,1,-0.37592828,1681369111599353,16813691115,0,80700,1,1,14:58:31,道路6,机动车超速
262686221,280909892,1,"{""x"":312.21906,""y"":-345.03973,""z"":12.969944}","{""x"":4.638668,""y"":2.007113,""z"":1.6281673}",-0.52572185,17.030674,1,-0.52572185,1681369169099828,16813691690,0,2135,1,1,14:59:29,道路4,机动车超速
